Data, 1171448, 10325, 13
DY, 1089559.375, 9417.1426677703857, 10.939542770385742
GJets, 265.03973388671875, 0, 0
SingleTop, 1745.3631591796875, 35.257556915283203, 0
ZH, 48.992111206054688, 1.355429301969707, 0.0069986684247851372
VV, 5146.89453125, 54.924907848238945, 0.16041199862957001
TT, 18062.80078125, 474.13181138038635, 2.6012022495269775
VG, 23264.375, 245.68103009462357, 0.33634930849075317
QCD, 415.21414184570312, 0, 0
WJets, 672.7606201171875, 0, 0
Total, 1139180.75, 10228.493723869324, 14.04450511932373
altTT, 18976.95703125, 439.52206254005432, 1.0197432041168213
altVV, 6073.123046875, 66.978884160518646, 0.15509265661239624
altDY, 1089530.125, 9417.1426677703857, 10.939542770385742
light, 1112812.25, 9662.8237438201904, 11.27589225769043
light_alt, 1112812.25, 9662.8237438201904, 11.27589225769043
heavy, 19808.1640625, 509.38937973976135, 2.6012022495269775
heavy_alt, 20722.3203125, 474.77963089942932, 1.0197432041168213
other, 6560.35205078125, 56.280337154865265, 0.16741067171096802
other_alt, 7486.58056640625, 68.334317281842232, 0.16209132969379425
ZZ, 2423.103515625, 28.938940048217773, 0
WZ, 3208.07177734375, 34.944323003292084, 0.15509265661239624
WW, 441.94744873046875, 3.0956230163574219, 0
h_Sig_MS55ct100, 5.792689323425293, 6.9472237406298518, 0.64404457807540894
h_Sig_MS55ct100_EGSUp, 5.792689323425293, 6.9472237406298518, 0.64404457807540894
h_Sig_MS55ct100_EGSDown, 5.792689323425293, 6.9472237406298518, 0.64404457807540894
h_Sig_MS55ct100_MESUp, 5.616732120513916, 6.7470299964770675, 0.61187231540679932
h_Sig_MS55ct100_MESDown, 5.9698686599731445, 7.1625832496210933, 0.68005466461181641
h_Sig_MS55ct100_LeptonSFUp, 5.8263177871704102, 6.9870471060276031, 0.64768654108047485
h_Sig_MS55ct100_LeptonSFDown, 5.7590527534484863, 6.9074007924646139, 0.64040255546569824
